,RANK,SEAT CATEGORY,Allotment
34011,73515,SC_GEN_OU,SNIS_ECM
34012,73520,SC_GEN_OU,VGNT_CSE
34013,73522,BC_C_GIRLS_OU,MGIT_INF
34014,73523,BC_B_GIRLS_OU,INDI_ECE
34015,73524,BC_A_GEN_OU,MRCE_CSE
34016,73525,ST_GIRLS_OU,GURU_CSM
34017,73526,BC_A_GEN_OU,MLID_ECE
34018,73528,BC_D_GEN_OU,VVKN_CSE
34019,73530,BC_B_GEN_OU,VVKN_CSE
34020,73531,BC_A_GEN_OU,SRYS_CSM
34021,73533,BC_D_GEN_OU,SVIT_CSM
34022,73537,BC_E_GEN_OU,CMRN_CSM
34023,73539,BC_B_GEN_OU,VGWL_CSE
34024,73539,EWS_GIRLS_OU,MGIT_EEE
34025,73554,EWS_GIRLS_OU,MOTK_CSE
34026,73556,BC_D_GEN_OU,BITN_ECE
34027,73557,SC_GEN_OU,MRIT_CSM
34028,73559,ST_GEN_OU,AVNI_CSE
34029,73561,BC_E_GEN_OU,SIEI_CSE
34030,73562,BC_C_GEN_OU,MLRD_ECE
34031,73563,BC_B_GEN_OU,SPHN_CSD
34032,73564,BC_B_GEN_OU,SPEC_INF
34033,73566,BC_B_GEN_OU,BOSE_ECE
34034,73567,BC_E_GIRLS_OU,STLW_ECE
34035,73568,BC_D_GIRLS_OU,RITW_CSE
34036,73570,SC_GIRLS_OU,CHTS_CSE
34037,73572,SC_GIRLS_UR,MLRD_CSC
34038,73573,BC_D_GIRLS_UR,MOTK_ECE
34039,73574,BC_B_GIRLS_OU,MREW_ECE
34040,73575,EWS_GEN_OU,NRCM_CSM
34041,73579,BC_B_GEN_OU,MREC_CIV
34042,73580,SC_GEN_OU,CBIT_CIV
34043,73583,BC_A_GEN_OU,CMRK_CIV
34044,73584,BC_A_GEN_UR,VBIT_CSM
34045,73585,BC_B_GIRLS_OU,MREW_CSE
34046,73586,BC_D_GIRLS_OU,MTEC_CSE
34047,73587,OC_CAP_GIRLS_UR(4),MLID_CSE
34048,73593,ST_GEN_OU,NGIT_CSM
34049,73596,BC_D_GIRLS_OU,MLRD_ECE
34050,73598,BC_D_GEN_OU,NRCM_CSD
34051,73599,SC_GEN_OU,BOSE_MIN
34052,73600,BC_E_GIRLS_OU,INDU_CSE
34053,73604,MUS_GEN_OU,MJCT_MEC
34054,73607,BC_A_GEN_OU,VVKN_CSE
34055,73608,SC_GIRLS_OU,MLID_CSM
34056,73613,ST_GEN_OU,BVRI_CIV
34057,73616,BC_E_GIRLS_OU,SRIW_ECE
34058,73617,ST_GIRLS_OU,MLRS_CSD
34059,73626,BC_B_GIRLS_OU,CMRN_CSM
34060,73630,BC_D_GEN_OU,MLRS_ECE
34061,73633,ST_GEN_OU,DRKI_CSE
34062,73634,OC_GEN_OU,VAGE_MEC
34063,73640,CHR_GEN_OU,CJIT_CSE
34064,73641,BC_B_GEN_OU,GLOB_CSE
34065,73646,OC_CAP_GIRLS_UR(0),VGSE_EEE
34066,73650,BC_D_GEN_OU,CMRN_ECE
34067,73652,ST_GIRLS_OU,KDDW_ECE
34068,73655,SC_GIRLS_OU,NRCM_CSD
34069,73657,MUS_GEN_OU,LRDS_INF
34070,73660,EWS_GEN_OU,VAGE_CSD
34071,73661,MUS_GEN_OU,ISLC_CSE
34072,73666,BC_D_GEN_OU,VGWL_ECE
34073,73671,BC_D_GIRLS_UR,MREW_ECE
34074,73672,BC_B_GEN_OU,SNTI_CSE
34075,73673,BC_D_GEN_OU,KITS_CIV
34076,73674,BC_A_GEN_UR,VJIT_CIV
34077,73675,SC_PHH_GEN_OU,CHTN_CSE
34078,73677,SC_GEN_OU,CMRK_ECE
34079,73678,SC_GEN_OU,SNIS_MEC
34080,73679,BC_D_GEN_OU,BIET_CSE
34081,73680,SC_GEN_OU,IARE_ECE
34082,73687,BC_B_GEN_UR,VJIT_CIV
34083,73688,BC_B_GEN_OU,SNIS_MEC
34084,73693,SC_GEN_OU,SPEC_ECE
34085,73696,BC_D_GEN_OU,AVNI_CSE
34086,73697,OC_GEN_OU,KGRH_ECE
34087,73699,SC_GIRLS_OU,VASV_MEC
34088,73700,BC_B_SG_GIRLS_OU(0),MREW_CSE
34089,73701,BC_D_GEN_OU,MOTK_CSE
34090,73704,SC_GIRLS_UR,MRIT_ECE
34091,73708,MUS_GEN_OU,LRDS_CSM
34092,73710,OC_CAP_GIRLS_UR(4),CVSR_ECE
34093,73714,BC_E_GIRLS_UR,VJIT_INF
34094,73717,MUS_GEN_OU,LRDS_INF
34095,73721,BC_B_GIRLS_OU,CMRN_CSC
34096,73722,OC_GEN_OU,AKIT_CIV
34097,73723,EWS_GEN_OU,VGSE_CSE
34098,73726,SC_GEN_UR,SVSE_CSE
34099,73731,SC_GIRLS_OU,BREW_INF
34100,73732,BC_B_GIRLS_OU,VAGE_CSD
34101,73734,ST_GEN_OU,CMRN_CSM
34102,73737,BC_D_GEN_OU,CMRN_ECE
34103,73739,ST_GEN_OU,VBIT_ECE
34104,73741,BC_B_GEN_UR,SDES_CSE
34105,73743,SC_GEN_OU,MECS_MEC
34106,73745,BC_E_GIRLS_UR,MRCW_CSM
34107,73749,BC_B_GIRLS_OU,VGWL_CSE
34108,73751,EWS_GIRLS_UR,MRCE_CSD
34109,73752,SC_GEN_UR,BITN_ECE
34110,73754,SC_GIRLS_OU,SRIW_CSE
34111,73757,EWS_GIRLS_OU,SDES_CSE
34112,73758,SC_GIRLS_OU,HOLY_CSE
34113,73759,BC_B_GEN_OU,GCTC_ECE
34114,73760,ST_GEN_OU,MRTN_INF
34115,73766,EWS_GIRLS_OU,AVNI_CSE
34116,73769,BC_D_GEN_OU,INDU_CSO
34117,73770,BC_B_GEN_OU,DRKI_CSE
34118,73773,BC_B_GEN_OU,MRIT_CSC
34119,73777,BC_A_GEN_OU,MECS_MEC
34120,73777,BC_B_GEN_OU,GCTC_ECE
34121,73780,OC_GEN_OU,SVIT_CSO
34122,73782,BC_D_GEN_UR,GURU_EEE
34123,73784,BC_D_GEN_OU,TCEK_CSE
34124,73786,SC_GEN_OU,VBIT_CSE
34125,73787,SC_GEN_OU,AVNI_CSE
34126,73789,BC_A_GIRLS_OU,SVES_ECE
34127,73791,SC_GIRLS_OU,NRCM_CSD
34128,73796,BC_B_GEN_OU,CMRG_INF
34129,73801,BC_A_GIRLS_UR,TKRC_EEE
34130,73813,SC_GIRLS_OU,MREC_CSD
34131,73818,BC_A_GEN_OU,PALV_CSE
34132,73819,MUS_GEN_OU,ISLC_CSE
34133,73825,ST_GIRLS_OU,STLW_AID
34134,73828,OC_GEN_OU,KNRR_ECE
34135,73830,BC_D_GIRLS_OU,PETW_CSE
34136,73832,BC_D_GEN_OU,JNTM_MEC
34137,73833,BC_B_GEN_OU,CMRM_ECE
34138,73835,OC_GIRLS_OU,BIET_CSE
34139,73842,ST_GEN_UR,CHTN_ECE
34140,73844,SC_GEN_UR,VJEC_CIV
34141,73851,BC_A_GEN_OU,NNRG_CSE
34142,73852,SC_GEN_OU,NNRG_INF
34143,73857,BC_A_GIRLS_OU,MINA_CSE
34144,73860,BC_B_GIRLS_OU,PETW_CSE
34145,73861,ST_GEN_OU,AVNI_CSE
34146,73863,BC_D_GIRLS_OU,MGHA_ECE
34147,73864,BC_A_GIRLS_OU,INDU_CSC
34148,73865,BC_B_GEN_UR,TKRC_CIV
34149,73867,BC_B_GEN_OU,CVRH_EEE
34150,73872,BC_D_GEN_OU,TKEM_ECE
34151,73874,BC_D_GEN_OU,MLRS_ECE
34152,73877,SC_GEN_OU,VAGE_CSE
34153,73880,BC_D_GEN_OU,INDI_CSC
34154,73884,EWS_GIRLS_OU,RITW_CSE
34155,73890,BC_D_GEN_OU,NNRG_INF
34156,73892,BC_B_GIRLS_OU,GCTC_ECE
34157,73894,EWS_GEN_OU,VGWL_CSE
34158,73897,BC_B_GEN_OU,AVIH_CSE
34159,73899,BC_B_GEN_UR,MLRS_ECE
34160,73902,SC_GEN_OU,SPHN_CSM
34161,73904,EWS_GIRLS_UR,PETW_CIV
34162,73906,BC_A_GEN_OU,VAGE_CSM
34163,73914,BC_E_GEN_OU,GURU_ECE
34164,73915,OC_GIRLS_OU,KTKM_ECE
34165,73916,BC_B_GIRLS_OU,CMRN_INF
34166,73918,SC_GEN_OU,CMRM_CSM
34167,73919,ST_GIRLS_OU,SPEC_CSM
34168,73927,BC_B_GIRLS_OU,KPRT_ECE
34169,73929,BC_B_GIRLS_OU,CMRG_ECE
34170,73931,BC_B_GEN_OU,PALV_CSE
34171,73932,BC_B_GEN_UR,AVNI_ECE
34172,73935,BC_A_GIRLS_OU,SDEW_CSE
34173,73937,BC_A_GEN_OU,VGNT_CSD
34174,73938,OC_GIRLS_OU,KLRT_CIV
34175,73939,SC_GEN_OU,MLRD_CSC
34176,73942,BC_A_GIRLS_OU,GNTW_ETM
34177,73943,OC_PHH_GEN_OU,AVNI_ECE
34178,73946,BC_B_GIRLS_OU,SPEC_CSE
34179,73951,BC_E_GIRLS_UR,MLID_ECE
34180,73956,BC_B_GEN_UR,VJIT_ECE
34181,73957,BC_D_GIRLS_OU,MREW_ECE
34182,73958,BC_D_GEN_OU,INDI_ECE
34183,73960,BC_E_GEN_OU,MRTN_ECE
34184,73961,SC_GEN_OU,MVSR_EEE
34185,73962,BC_B_GIRLS_OU,SRIW_CSM
34186,73965,BC_D_CAP_GEN_UR(0),INDI_ECE
34187,73969,OC_GEN_UR,SVES_MEC
34188,73976,BC_B_GEN_OU,CMRK_ECE
34189,73983,ST_GEN_UR,SRYS_CIV
34190,73984,BC_D_GEN_OU,VBIT_EEE
34191,73988,SC_GIRLS_OU,MRTN_CSE
34192,73989,BC_B_GEN_OU,VJIT_ECE
34193,73990,BC_D_GEN_UR,KNRR_ECE
34194,73991,BC_D_GEN_OU,MLRD_ECE
34195,73997,BC_B_GEN_OU,CVSR_EEE
34196,73998,BC_B_GEN_OU,MRTN_AIM
34197,74000,BC_B_GEN_OU,BITN_CSE
34198,74001,SC_GIRLS_OU,TKEM_ECE
34199,74004,OC_PHV_GIRLS_OU,PETW_CSC
34200,74009,BC_E_GEN_OU,CMRN_CSM
34201,74011,EWS_GIRLS_OU,INDI_CSO
34202,74015,BC_D_GIRLS_OU,MVSR_ECE
34203,74019,SC_GEN_OU,SPHN_CSD
34204,74020,SC_GIRLS_UR,MLRS_CSM
34205,74024,OC_CAP_GEN_UR(4),JBIT_INF
34206,74027,BC_B_GEN_OU,AVNI_CSE
34207,74028,BC_B_GEN_OU,KNRR_CSD
34208,74030,BC_B_GEN_OU,BVRI_EEE
34209,74033,BC_D_GIRLS_OU,SVES_ECE
34210,74035,BC_B_GEN_OU,CVSR_ECE
34211,74037,SC_GIRLS_OU,IARE_CSD
34212,74039,BC_B_GIRLS_OU,KMTS_CSE
34213,74042,MUS_GEN_OU,NAWB_CSE
34214,74045,SC_GIRLS_UR,CBIT_CIV
34215,74046,BC_B_GIRLS_OU,MLRD_CSO
34216,74048,BC_B_GEN_OU,CMRK_ECE
34217,74052,MUS_GEN_OU,LRDS_CSD
34218,74054,SC_GIRLS_OU,GCTC_CSC
34219,74059,BC_D_GEN_OU,CHTS_ECE
34220,74065,ST_GEN_OU,SIEI_CSM
34221,74066,BC_D_GEN_OU,BITN_CSE
34222,74071,BC_B_GEN_OU,MLRD_CSO
34223,74077,MUS_GEN_OU,NAWB_CSE
34224,74080,EWS_GEN_OU,NNRG_INF
34225,74082,BC_E_GEN_OU,SRYS_CSM
34226,74084,SC_GIRLS_OU,VMTW_CSM
34227,74085,SC_GEN_OU,INDI_CSE
34228,74086,OC_NCC_GEN_OU(29),SNIS_CSE
34229,74093,BC_B_GIRLS_OU,SPHN_CSC
34230,74101,BC_A_GEN_OU,CVSR_MEC
34231,74102,BC_A_GEN_OU,INDU_CSE
34232,74103,ST_GEN_OU,VBIT_ECE
34233,74105,OC_CAP_GIRLS_UR(0),MREM_EEE
34234,74109,BC_D_GEN_OU,SVSE_CSE
34235,74110,BC_E_GEN_OU,SRHP_EEE
34236,74115,ST_GIRLS_OU,MLID_ECE
34237,74116,ST_GEN_OU,CMRN_CSM
34238,74117,BC_E_GEN_OU,GURU_CSO
34239,74119,SC_GIRLS_OU,GNIT_ECE
34240,74124,EWS_GIRLS_OU,VGNT_ECE
34241,74130,BC_D_GIRLS_UR,MNRT_CSE
34242,74134,BC_E_GEN_OU,SPEC_CSE
34243,74137,SC_GEN_OU,IARE_ECE
34244,74139,BC_D_GEN_OU,PLMU_PHM
34245,74140,BC_B_GEN_OU,CHTN_ECE
34246,74141,ST_GEN_UR,VBEC_CSE
34247,74142,BC_B_GIRLS_OU,PETW_CSM
34248,74143,MUS_GEN_OU,ISLC_CSE
34249,74146,BC_B_GEN_OU,MRCE_CSE
34250,74147,BC_B_GIRLS_OU,SRIW_CSM
34251,74148,ST_GIRLS_OU,SNIS_ECE
34252,74152,EWS_GIRLS_OU,MRCE_CSD
34253,74153,SC_GIRLS_OU,TKEM_ECE
34254,74155,BC_E_GEN_OU,CMRN_CSM
34255,74160,BC_E_GIRLS_OU,MRCW_CSC
34256,74162,ST_GEN_UR,CVSR_CIV
34257,74165,SC_GEN_OU,MLID_CSC
34258,74167,BC_C_GIRLS_OU,SRIW_CSE
34259,74168,BC_A_GEN_OU,ANRK_CSE
34260,74169,BC_A_GIRLS_OU,HOLY_CSE
34261,74172,SC_GIRLS_OU,PETW_CSD
34262,74179,BC_A_GIRLS_OU,VBIT_ECE
34263,74179,BC_B_GEN_OU,VMEG_CIV
34264,74180,BC_B_GIRLS_OU,NREC_ECE
34265,74185,BC_A_GIRLS_OU,VBIT_CSM
34266,74187,BC_E_GEN_OU,PALV_CSD
34267,74188,BC_A_GIRLS_OU,STLW_ECE
34268,74189,BC_B_GEN_OU,SAIS_CSM
34269,74193,BC_A_GEN_UR,DRKI_CSM
34270,74194,SC_GEN_OU,DRKI_CSM
34271,74196,SC_GIRLS_OU,CVSR_ECE
34272,74197,OC_GEN_OU,AKIT_EEE
34273,74204,BC_B_GIRLS_OU,MRIT_CSE
34274,74210,BC_A_GEN_UR,MRCE_ECE
34275,74225,SC_GEN_OU,VJIT_ECE
34276,74232,SC_GIRLS_OU,MRTN_ECE
34277,74238,BC_A_GEN_UR,BIET_CSE
34278,74243,SC_GEN_OU,KNRR_CSM
34279,74245,BC_A_GIRLS_OU,INDI_CSE
34280,74252,EWS_GIRLS_OU,JNKR_EEE
34281,74253,BC_B_GIRLS_OU,INDU_ECE
34282,74254,SC_GIRLS_OU,KDDW_ECE
34283,74262,OC_PHV_GEN_OU,DRKI_ECE
34284,74263,SC_GEN_UR,VGSE_ECE
34285,74264,ST_GEN_OU,MLRS_INF
34286,74265,BC_D_GEN_UR,ANRK_CIV
34287,74266,BC_B_GIRLS_OU,MLRD_ECE
34288,74268,ST_GEN_OU,MREC_EEE
34289,74278,EWS_GIRLS_OU,KDDW_CSE
34290,74287,BC_D_GEN_OU,VGWL_CSD
34291,74290,MUS_GEN_OU,LRDS_CSM
34292,74292,OC_CAP_GEN_UR(4),VBIT_CSD
34293,74298,BC_A_GEN_UR,MLRD_CSO
34294,74299,OC_GIRLS_OU,SDEW_INF
34295,74300,SC_GEN_OU,NNRG_CSE
34296,74302,OC_PHO_GEN_OU,BIET_ECE
34297,74305,BC_D_GEN_OU,HOLY_CSO
34298,74306,BC_D_GEN_OU,ACEG_ECE
34299,74307,BC_B_GIRLS_OU,MLRS_ECE
34300,74309,BC_D_GIRLS_OU,BITN_ECE
34301,74315,BC_A_GEN_UR,MHVR_INF
34302,74318,BC_D_CAP_GIRLS_UR(4),IARE_ANE
34303,74320,BC_E_GEN_OU,DRKI_CSM
34304,74330,BC_E_GEN_UR,HOLY_CSE
34305,74334,BC_B_GEN_OU,HOLY_CSE
34306,74338,MUS_GEN_OU,MJCT_CIV
34307,74340,BC_B_GEN_OU,CMRM_ECE
34308,74342,BC_D_GIRLS_OU,MRET_INF
34309,74345,BC_B_GIRLS_OU,PETW_CSE
34310,74349,OC_PHV_GEN_OU,MLID_ANE
34311,74350,BC_B_GEN_OU,VJEC_EEE
34312,74352,SC_GIRLS_OU,MRIT_CSM
34313,74353,SC_GIRLS_OU,PETW_CSE
34314,74358,BC_E_GIRLS_UR,KDDW_EEE
34315,74363,SC_GEN_OU,MLRD_ECE
34316,74364,BC_D_GIRLS_OU,CMRG_ECE
34317,74368,SC_GEN_OU,MOTK_ECE
34318,74373,BC_B_GIRLS_OU,VMTW_CSE
34319,74375,EWS_GEN_UR,MREM_CSM
34320,74377,BC_B_GIRLS_OU,VMTW_INF
34321,74378,BC_D_GIRLS_OU,INDU_INF
34322,74379,BC_B_GEN_OU,SPHN_CSD
34323,74382,EWS_GEN_OU,SIEI_CSE
34324,74384,BC_B_GEN_OU,GCTC_INF
34325,74386,OC_PHO_GIRLS_OU,SDEW_INF
34326,74390,BC_B_GIRLS_UR,KTKM_ECE
34327,74392,SC_GEN_UR,JMTS_CSM
34328,74395,BC_A_GIRLS_UR,MHVR_INF
34329,74396,BC_A_GEN_OU,METH_AID
34330,74397,OC_PHV_GEN_OU,MVSR_CSE
34331,74400,BC_D_GIRLS_OU,STLW_ECE
34332,74401,BC_B_PHV_GEN_OU,VGWL_CSD
34333,74405,BC_C_GIRLS_OU,BSKR_CSE
34334,74408,BC_D_GIRLS_OU,VGNT_ECE
34335,74420,ST_GIRLS_OU,CMRM_CSM
34336,74423,BC_D_GEN_OU,KITS_EEE
34337,74424,BC_D_GEN_OU,AVNI_CSE
34338,74425,SC_GEN_OU,VJIT_AI
34339,74430,BC_E_GIRLS_UR,SRIW_CSD
34340,74433,EWS_GIRLS_OU,MRIT_INF
34341,74435,BC_B_GEN_OU,MRIT_CSC
34342,74436,MUS_GEN_OU,ISLC_CSE
34343,74437,SC_GIRLS_OU,MLID_CSD
34344,74441,BC_A_GEN_OU,CMRN_CSD
34345,74442,BC_B_GEN_OU,SVSE_CSE
34346,74444,EWS_GIRLS_OU,MGHA_CSE
34347,74451,BC_E_GIRLS_UR,MRTN_INF
34348,74454,BC_B_GIRLS_UR,MLRS_ECE
34349,74456,SC_GEN_OU,VGNT_ECE
34350,74459,SC_GIRLS_OU,GURU_CSE
34351,74466,EWS_GIRLS_UR,MRCE_CSE
34352,74470,SC_GIRLS_OU,MRIT_CSE
34353,74472,BC_D_GIRLS_OU,CMRM_ECE
34354,74473,ST_GIRLS_OU,BSKR_CSE
34355,74475,BC_A_GIRLS_UR,NRCM_CSE
34356,74477,BC_B_GEN_OU,CMRK_CIV
34357,74478,BC_E_GEN_OU,JNTM_EEE
34358,74480,BC_E_GEN_OU,MHVR_CSE
34359,74488,BC_A_GEN_OU,TKEM_CSE
34360,74489,BC_D_GIRLS_UR,INDI_CIV
34361,74492,BC_A_GEN_OU,TKRC_ECE
34362,74493,MUS_GEN_OU,LRDS_INF
34363,74495,SC_GEN_OU,KITS_EEE
34364,74497,SC_GEN_UR,AVIH_EEE
34365,74499,MUS_GEN_UR,NAWB_CIC
34366,74510,ST_GEN_OU,INDU_ECE
34367,74515,BC_E_GEN_UR,BITN_EEE
34368,74521,EWS_GEN_OU,VBIT_ECE
34369,74522,BC_A_GEN_OU,VAGE_CSE
34370,74523,ST_GIRLS_OU,MREW_CSE
34371,74524,BC_B_GIRLS_OU,IARE_EEE
34372,74525,BC_E_PHO_GIRLS_OU,INDU_CSO
34373,74526,BC_B_GEN_OU,MRET_INF
34374,74532,BC_B_GIRLS_OU,SRIW_CSM
34375,74533,OC_GIRLS_OU,SIEI_CSM
34376,74534,SC_GIRLS_OU,SNIS_EEE
34377,74537,BC_E_GEN_UR,KTKM_EEE
34378,74539,EWS_GEN_UR,AKIT_CIV
34379,74540,OC_GEN_OU,CHTS_EEE
34380,74542,BC_B_GIRLS_OU,INDU_ECE
34381,74543,BC_B_GIRLS_OU,KITW_ECE
34382,74544,BC_A_GIRLS_OU,JNTH_MET
34383,74545,BC_D_GEN_OU,KGRH_CSM
34384,74550,ST_GIRLS_OU,VAGE_ECE
34385,74552,BC_D_GIRLS_OU,KUWL_MEC
34386,74554,BC_E_GEN_OU,VVKN_CSE
34387,74560,SC_GEN_UR,CHTS_ECE
34388,74562,EWS_GEN_OU,JMTS_CSM
34389,74566,EWS_GIRLS_UR,SDEW_ECE
34390,74571,BC_B_GIRLS_OU,MLRS_ECE
34391,74572,SC_GEN_OU,MLRD_ECE
34392,74573,BC_A_GEN_OU,MLID_ECE
34393,74574,BC_B_NCC_GEN_OU(0),SRHP_ECE
34394,74576,BC_E_GEN_OU,GNIT_INF
34395,74582,EWS_GIRLS_UR,DRKI_ECE
34396,74585,BC_B_GIRLS_OU,STLW_ECE
34397,74589,ST_GIRLS_OU,KLRT_CSE
34398,74592,SC_GEN_UR,DRKC_CSE
34399,74597,OC_GEN_UR,CHTN_MEC
34400,74601,BC_E_GIRLS_OU,STLW_CME
34401,74604,BC_B_GIRLS_OU,VAGE_ECE
34402,74605,SC_GIRLS_OU,SRYS_ECE
34403,74606,BC_B_GIRLS_OU,SDEW_CSE
34404,74608,BC_D_GIRLS_OU,CMRN_INF
34405,74610,EWS_GIRLS_OU,VVKN_CSE
34406,74612,BC_D_GEN_UR,CMRG_ECE
34407,74616,SC_GIRLS_OU,MREW_ECE
34408,74617,BC_A_GEN_OU,VJYA_CSE
34409,74619,ST_GEN_OU,MLRS_CSM
34410,74620,BC_D_GIRLS_OU,MRIT_CSM
34411,74621,BC_C_GIRLS_OU,JNTS_MEC
34412,74623,BC_B_GEN_OU,AVNI_ECE
34413,74624,SC_GEN_OU,HITM_CSM
34414,74625,BC_B_GEN_OU,MLRD_CSO
34415,74626,SC_GEN_OU,KITS_EEE
34416,74627,BC_E_GEN_OU,MLRD_CSC
34417,74628,SC_GEN_OU,CMRM_CSM
34418,74629,BC_D_GEN_OU,MRET_INF
34419,74630,EWS_GEN_OU,VAGE_CSM
34420,74631,SC_GEN_UR,CVRH_CIV
34421,74635,SC_GEN_OU,MLRS_INF
34422,74640,BC_A_GEN_OU,KTKM_CSE
34423,74641,SC_GIRLS_UR,VJEC_MEC
34424,74647,SC_GIRLS_UR,IARE_ECE
34425,74649,BC_B_GEN_OU,KGRH_ECE
34426,74651,ST_GIRLS_OU,CMRM_CSD
34427,74652,BC_E_GIRLS_OU,GURU_CSC
34428,74653,SC_GIRLS_OU,MRCE_CSD
34429,74655,SC_GIRLS_OU,CMRN_CSE
34430,74657,BC_D_GIRLS_UR,VBIT_CSM
34431,74663,BC_A_GEN_OU,CMRK_ECE
34432,74666,BC_D_GIRLS_OU,MRTN_AID
34433,74667,BC_E_GEN_OU,BITN_CSW
34434,74672,BC_B_GEN_OU,VAGE_ECE
34435,74675,SC_GIRLS_OU,KLRT_CSE
34436,74683,BC_B_GIRLS_OU,STLW_ECE
34437,74686,MUS_GEN_OU,NAWB_INF
34438,74688,ST_GIRLS_OU,SNIS_ECE
34439,74691,SC_PHO_GIRLS_OU,CHTS_CSE
34440,74707,BC_B_GEN_OU,TKRC_ECE
34441,74708,BC_A_GEN_OU,BVRI_EEE
34442,74709,OC_GIRLS_OU,MINA_CSE
34443,74711,SC_GEN_OU,SPEC_CSE
34444,74713,BC_D_GEN_OU,ACEG_EEE
34445,74714,OC_GIRLS_OU,AVNI_CSM
34446,74716,BC_D_GEN_OU,MRCE_CSE
34447,74722,ST_GIRLS_UR,GNIT_CIV
34448,74728,BC_B_PHO_GEN_OU,MLRD_ANE
34449,74729,BC_E_GEN_UR,MRIT_CSM
34450,74730,OC_PHH_GIRLS_OU,MRCE_INF
34451,74731,BC_B_GEN_OU,MLRS_CSD
34452,74734,BC_B_GIRLS_OU,KPRT_CSM
34453,74735,SC_GIRLS_UR,TKRC_CIV
34454,74740,SC_GEN_OU,TKEM_CSE
34455,74748,BC_A_GEN_OU,VBIT_ECE
34456,74751,BC_A_GEN_UR,KGRH_CSM
34457,74753,BC_B_GIRLS_OU,SDEW_ECE
34458,74758,BC_B_GEN_OU,SRYS_ECE
34459,74760,BC_A_GEN_OU,KGRH_CSD
34460,74764,BC_A_GEN_OU,VGNT_INF
34461,74767,BC_E_GIRLS_OU,VMTW_CSM
34462,74770,BC_B_GIRLS_OU,MLRS_ECE
34463,74776,ST_GEN_OU,ACEG_CSO
34464,74778,BC_C_PHH_GIRLS_OU,INDU_CSE
34465,74780,OC_NCC_GIRLS_OU(57),MRCW_CSD
34466,74782,SC_GEN_OU,JNKR_MEC
34467,74791,OC_GEN_OU,BOSE_ECE
34468,74792,BC_B_GEN_OU,VGWL_CSD
34469,74793,BC_D_GEN_OU,SIEI_CSD
34470,74795,BC_B_GIRLS_OU,MRTN_INF
34471,74801,SC_GIRLS_OU,ANRK_CSE
34472,74802,BC_B_GIRLS_OU,AVIH_CSM
34473,74811,MUS_GEN_OU,MJCT_MEC
34474,74812,BC_A_GEN_OU,VJIT_ECE
34475,74813,BC_C_GIRLS_OU,PALV_CSD
34476,74815,SC_GEN_UR,VBIT_ECE
34477,74821,BC_B_GEN_OU,CMRG_INF
34478,74823,SC_GEN_OU,MRTN_EEE
34479,74828,BC_B_GIRLS_OU,TKEM_INF
34480,74829,BC_D_GEN_OU,TCEK_CSE
34481,74831,BC_D_GEN_OU,VJIT_ECE
34482,74835,BC_A_GEN_OU,MRTN_ECE
34483,74841,BC_E_GEN_UR,SRYS_CSM
34484,74844,BC_D_GIRLS_OU,SRIW_ECE
34485,74851,EWS_GEN_OU,VJEC_CIV
34486,74853,MUS_GEN_OU,ISLC_CSE
34487,74855,MUS_GEN_OU,LRDS_CSD
34488,74856,BC_B_GEN_OU,BITN_CSO
34489,74857,ST_GIRLS_OU,GURU_CSM
34490,74858,EWS_GEN_OU,BIET_INF
34491,74859,BC_A_GEN_OU,MREM_CSE
34492,74861,BC_D_GEN_OU,VGNT_ECE
34493,74863,MUS_GEN_OU,MJCT_EEE
34494,74873,BC_E_GEN_OU,SPEC_CSE
34495,74876,SC_GEN_OU,VBIT_MEC
34496,74880,OC_GEN_OU,KLRT_EEE
34497,74881,BC_B_GEN_OU,KNRR_CIV
34498,74883,BC_B_GEN_OU,MLRS_CSD
34499,74885,ST_GEN_OU,MHVR_INF
34500,74888,SC_GEN_OU,IARE_ECE
34501,74890,BC_A_GIRLS_OU,MRCW_ECE
34502,74896,SC_GIRLS_OU,TKEM_ECE
34503,74905,BC_D_GEN_UR,SPHN_CSD
34504,74907,BC_D_GEN_OU,VGSE_CSM
34505,74908,BC_B_GEN_OU,JPNE_CSE
34506,74909,BC_B_GIRLS_OU,CMRM_ECE
34507,74911,SC_GIRLS_OU,NRCM_CSD
34508,74914,BC_B_GEN_OU,MLRS_ECE
34509,74916,BC_A_GIRLS_UR,MREC_ECE
34510,74924,ST_GEN_OU,KUCE_EEE
34511,74924,SC_GIRLS_UR,SIEI_ECE
34512,74925,SC_GEN_UR,CVSR_CHE
34513,74926,BC_D_GIRLS_UR,VJIT_ECE
34514,74930,BC_B_GIRLS_OU,SDEW_INF
34515,74935,MUS_GEN_OU,MJCT_CIV
34516,74939,OC_GIRLS_OU,AKIT_EEE
34517,74940,BC_D_GEN_OU,AKIT_CSE
34518,74946,BC_D_GEN_OU,MRCE_ECE
34519,74954,BC_B_GEN_OU,MRCE_INF
34520,74958,OC_GEN_OU,BIET_CSM
34521,74960,BC_B_GEN_OU,METH_ECE
34522,74961,BC_B_GEN_OU,VAGE_ECE
34523,74962,MUS_GEN_UR,LRDS_ECE
34524,74963,SC_GEN_UR,GCTC_ECE
34525,74965,SC_GIRLS_OU,SDEW_CSE
34526,74972,BC_C_CAP_GEN_UR(0),HITM_CSE
34527,74973,BC_D_GEN_OU,TCEK_CSE
34528,74977,BC_A_GIRLS_UR,MREC_CSM
